"","cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
"6593",461,"2","6","11",0.0672171156561893,466,"12",0.943194553897495,1
"6594",449,"2","6","1",0.051301159746301,482,"12",0.943194553897495,1
"6595",504,"2","6","5",0.0282786198031405,433,"12",0.888450287786284,1
"6596",359,"2","6","11",0.0711961046336614,450,"6",0.943194553897495,1
"6597",382,"2","6","1",0.0203206418481963,444,"6",0.888450287786284,1
"6598",426,"2","6","5",0.0760264875328054,422,"6",0.888450287786284,1
"6599",293,"2","6","5",0.310786837203658,449,"6",0.888450287786284,1
"6600",397,"2","6","1",0.0791540825886055,430,"6",0.888450287786284,1
"6602",328,"2","6","11",0.438114484482764,417,"12",0.943194553897495,1
"6603",470,"2","6","5",0.0123626638932522,517,"12",0.888450287786284,1
"6607",328,"2","6","1",0.56544213176187,415,"12",0.943194553897495,1
"6609",392,"2","6","1",0.20250274089024,477,"6",0.943194553897495,1
"6610",301,"2","6","1",0.426177517550348,432,"12",0.888450287786284,1
"6611",375,"2","6","11",0.10387941037511,481,"6",0.888450287786284,1
"6612",472,"2","6","5",0.0115112699715803,452,"12",0.888450287786284,1
"6613",414,"2","6","11",0.000425696960835969,502,"6",0.943194553897495,1
"6615",380,"2","6","5",0.270145553507265,486,"12",0.943194553897495,1
"6616",409,"2","6","5",0.298849870271241,423,"6",0.888450287786284,1
"6617",422,"2","6","5",0.20250274089024,460,"12",0.943194553897495,1
"6618",412,"2","6","11",0.111837388330054,423,"12",0.943194553897495,1
"6619",415,"2","6","1",0.306807848226186,403,"12",0.888450287786284,1
"6620",265,"2","6","5",0.122922961340798,481,"6",0.888450287786284,1
"6622",412,"2","6","1",0.270145553507265,472,"6",0.888450287786284,1
"6623",379,"2","6","11",0.187438178902023,436,"6",0.943194553897495,1
"6624",363,"2","6","11",0.0282786198031405,449,"6",0.943194553897495,1
"6627",363,"2","6","11",0.167543234014663,455,"6",0.888450287786284,1
"6628",371,"2","6","1",0.238313641687488,457,"12",0.943194553897495,1
"6629",392,"2","6","5",0.0959214324201658,454,"6",0.888450287786284,1
"6630",514,"2","6","11",0.536737814997894,533,"12",0.888450287786284,1
"6631",520,"2","6","11",0.110985994408382,463,"6",0.943194553897495,1
"6632",423,"2","6","1",0.051301159746301,473,"6",0.888450287786284,1
"6633",390,"2","6","1",0.31476582618113,405,"6",0.943194553897495,1
"6634",362,"2","6","1",0.155606267082247,421,"12",0.943194553897495,1
"6635",436,"2","6","1",0.10700700543091,472,"6",0.888450287786284,1
"6636",340,"2","6","5",0.0680685095778612,434,"6",0.888450287786284,1
"6637",456,"2","6","1",0.382408638798155,398,"12",0.888450287786284,1
"6638",316,"2","6","5",0.465967407325069,378,"6",0.888450287786284,1
"6639",434,"2","6","1",0.171522222992135,432,"6",0.888450287786284,1
"6640",263,"2","6","5",1.19412239020246,376,"12",0.888450287786284,1
"6643",386,"2","6","1",0.262187575552321,480,"12",0.888450287786284,1
"6644",404,"2","6","1",0.182607796002879,510,"12",0.943194553897495,1
"6646",444,"2","6","1",0.0711961046336614,454,"12",0.888450287786284,1
"6647",388,"2","6","1",0.378429649820683,417,"6",0.943194553897495,1
"6648",493,"2","6","1",0.20250274089024,490,"6",0.943194553897495,1
"6649",466,"2","6","11",0.438114484482764,492,"12",0.943194553897495,1
"6650",409,"2","6","11",0.00440468593830804,421,"6",0.943194553897495,1
"6651",362,"2","6","11",0.000425696960835969,386,"12",0.943194553897495,1
"6653",471,"2","6","11",0.158733862138047,505,"6",0.943194553897495,1
"6654",467,"2","6","5",0.664065462277,510,"6",0.943194553897495,1
"6655",326,"2","6","11",0.195396156856968,430,"12",0.943194553897495,1
"6656",454,"2","6","5",0.259059980496521,464,"6",0.943194553897495,1
"6657",334,"2","6","5",0.290891892316297,468,"12",0.888450287786284,1
"6658",380,"2","6","11",0.0521525536679729,395,"12",0.943194553897495,1
"6659",425,"2","6","11",0.294019487372097,477,"12",0.943194553897495,1
"6660",404,"2","6","5",0.513715275054733,446,"6",0.888450287786284,1
"6662",322,"2","6","1",0.382408638798155,428,"6",0.943194553897495,1
"6663",350,"2","6","5",0.422198528572876,404,"6",0.888450287786284,1
"6664",397,"2","6","1",0.0990490274759659,430,"6",0.888450287786284,1
"6665",365,"2","6","11",0.190565773957824,431,"6",0.888450287786284,1
"6667",403,"2","6","11",0.111837388330054,468,"6",0.888450287786284,1
"6668",431,"2","6","11",0.230355663732544,421,"6",0.888450287786284,1
"6671",362,"2","6","1",0.183459189924551,402,"12",0.888450287786284,1
"6672",419,"2","6","11",0.111837388330054,496,"12",0.943194553897495,1
"6673",359,"2","6","5",0.115816377307526,437,"12",0.943194553897495,1
"6674",468,"2","6","1",0.226376674755072,479,"12",0.943194553897495,1
"6675",471,"2","6","11",0.0274272258814686,473,"12",0.943194553897495,1
"6676",437,"2","6","5",0.00753228099410818,417,"6",0.888450287786284,1
"6677",437,"2","6","1",0.318744815158602,421,"6",0.943194553897495,1
"6679",313,"2","6","1",0.477904374257485,442,"6",0.943194553897495,1
"6680",449,"2","6","1",0.207333123789384,463,"12",0.888450287786284,1
"6681",458,"2","6","11",0.0751750936111334,451,"6",0.943194553897495,1
"6683",429,"2","6","1",0.150775884183103,488,"6",0.943194553897495,1
"6684",475,"2","6","1",0.0353852038364127,457,"12",0.943194553897495,1
"6685",392,"2","6","1",0.45005145141518,389,"12",0.888450287786284,1
"6686",432,"2","6","1",0.182607796002879,438,"12",0.888450287786284,1
"6687",388,"2","6","5",0.0314062148589406,467,"12",0.888450287786284,1
"6688",410,"2","6","5",0.103028016453438,451,"6",0.888450287786284,1
"6689",388,"2","6","1",0.178628807025407,462,"6",0.943194553897495,1
"6690",380,"2","6","5",0.056131542645445,442,"6",0.943194553897495,1
"6691",393,"2","6","1",0.258208586574849,453,"12",0.888450287786284,1
"6692",424,"2","6","5",0.0521525536679729,413,"12",0.888450287786284,1
"6693",420,"2","6","1",0.33466077106849,431,"6",0.888450287786284,1
"6694",381,"2","6","11",0.302828859248714,434,"6",0.888450287786284,1
"6696",472,"2","6","5",0.150775884183103,457,"12",0.888450287786284,1
"6698",430,"2","6","5",0.258208586574849,508,"6",0.943194553897495,1
"6699",360,"2","6","5",0.346597738000906,390,"12",0.888450287786284,1
"6700",467,"2","6","5",0.461137024425925,525,"12",0.888450287786284,1
"6701",393,"2","6","1",0.0242996308256684,407,"12",0.888450287786284,1
"6702",315,"2","6","5",0.0163416528707243,431,"12",0.888450287786284,1
"6703",388,"2","6","11",0.0632381266787172,462,"6",0.943194553897495,1
"6704",423,"2","6","5",0.230355663732544,494,"6",0.943194553897495,1
"6705",389,"2","6","1",0.139690311172359,445,"12",0.888450287786284,1
"6706",441,"2","6","11",0.0282786198031405,425,"12",0.943194553897495,1
"6710",445,"2","6","1",0.19937514583444,427,"12",0.943194553897495,1
"6711",432,"2","6","1",0.0242996308256684,452,"6",0.888450287786284,1
"6712",429,"2","6","11",0.465116013403397,519,"6",0.888450287786284,1
"6713",431,"2","6","1",0.321872410214402,510,"6",0.888450287786284,1
"6714",439,"2","6","11",0.369620277944067,479,"6",0.888450287786284,1
"6715",438,"2","6","11",0.10387941037511,472,"12",0.943194553897495,1
"6716",423,"2","6","5",0.139690311172359,453,"12",0.888450287786284,1
"6719",325,"2","6","11",0.597274043581647,245,"6",0.943194553897495,1
"6720",301,"2","6","11",0.800202481432723,236,"6",0.943194553897495,1
"6721",279,"2","6","10",0.796223492455251,231,"6",0.888450287786284,1
"6722",353,"2","6","10",0.513715275054733,251,"6",0.888450287786284,1
"6723",341,"2","6","10",0.824076415297555,247,"6",0.943194553897495,1
"6725",230,"2","6","10",1.08271069883324,202,"6",0.888450287786284,1
"6726",351,"2","6","10",0.633084944378896,250,"6",0.888450287786284,1
"6728",316,"2","6","10",0.824076415297555,291,"6",0.888450287786284,1
"6729",329,"2","6","11",0.469946396302541,237,"6",0.888450287786284,1
"6730",324,"2","6","10",0.151627278104775,325,"6",0.943194553897495,1
"6731",358,"2","6","10",0.788265514500307,244,"6",0.943194553897495,1
"6732",440,"2","6","10",0.398324594708043,311,"6",0.943194553897495,1
"6734",307,"2","6","11",0.406282572662988,245,"6",0.888450287786284,1
"6735",261,"2","6","11",0.748475624725586,220,"6",0.943194553897495,1
"6736",298,"2","6","11",0.31476582618113,274,"6",0.888450287786284,1
"6737",231,"2","6","10",0.804181470410195,248,"6",0.888450287786284,1
"6738",258,"2","6","10",0.382408638798155,316,"6",0.888450287786284,1
"6739",288,"2","6","11",0.764391580635474,250,"6",0.888450287786284,1
"6740",298,"2","6","10",0.87182428302722,255,"6",0.943194553897495,1
"6741",312,"2","6","11",0.963341029509078,201,"6",0.943194553897495,1
"6742",366,"2","6","11",0.804181470410195,221,"6",0.888450287786284,1
"6743",333,"2","6","10",0.680832812108561,254,"6",0.943194553897495,1
"6744",281,"2","6","10",0.649000900288784,295,"6",0.888450287786284,1
"6745",313,"2","6","11",0.593295054604175,266,"6",0.943194553897495,1
"6747",241,"2","6","10",0.73653865779317,260,"6",0.943194553897495,1
"6748",321,"2","6","10",0.85192933813986,232,"6",0.943194553897495,1
"6749",320,"2","6","10",0.418219539595404,273,"6",0.943194553897495,1
"6750",277,"2","6","11",0.855908327117332,226,"6",0.943194553897495,1
"6751",255,"2","6","11",0.597274043581647,200,"6",0.943194553897495,1
"6752",351,"2","6","10",0.493820330167373,249,"6",0.888450287786284,1
"6753",256,"2","6","11",0.951404062576662,200,"6",0.943194553897495,1
"6754",192,"2","6","10",0.96732001848655,219,"6",0.943194553897495,1
"6756",328,"2","6","11",0.740517646770642,254,"6",0.943194553897495,1
"6757",308,"2","6","10",0.645021911311312,264,"6",0.888450287786284,1
"6758",196,"2","6","11",0.951404062576662,172,"6",0.888450287786284,1
"6759",413,"2","6","11",0.828055404275027,248,"6",0.943194553897495,1
"6760",295,"2","6","10",0.839992371207444,251,"6",0.888450287786284,1
"6761",317,"2","6","10",0.541568197897038,275,"6",0.943194553897495,1
"6762",281,"2","6","10",0.54554718687451,283,"6",0.943194553897495,1
"6763",392,"2","6","11",0.406282572662988,267,"6",0.943194553897495,1
"6764",286,"2","6","10",0.875803272004692,212,"6",0.943194553897495,1
"6765",338,"2","6","10",1.03496283110358,198,"6",0.943194553897495,1
"6766",308,"2","6","11",0.772349558590418,230,"6",0.943194553897495,1
"6767",301,"2","6","11",0.676853823131089,230,"6",0.943194553897495,1
"6768",287,"2","6","10",1.01904687519369,180,"6",0.888450287786284,1
"6770",258,"2","6","11",0.923551139734357,215,"6",0.943194553897495,1
"6771",291,"2","6","10",0.820097426320083,256,"6",0.888450287786284,1
"6773",307,"2","6","10",0.828055404275027,222,"6",0.888450287786284,1
"6774",306,"2","6","11",0.843971360184916,247,"6",0.888450287786284,1
"6775",384,"2","6","10",0.680832812108561,279,"6",0.888450287786284,1
"6776",372,"2","6","11",0.167543234014663,312,"6",0.888450287786284,1
"6777",205,"2","6","10",1.03894182008105,218,"6",0.888450287786284,1
"6779",270,"2","6","10",1.14637452247279,164,"6",0.888450287786284,1
"6781",327,"2","6","10",0.792244503477779,177,"6",0.888450287786284,1
"6782",299,"2","6","11",0.45005145141518,277,"6",0.888450287786284,1
"6783",311,"2","6","10",0.96732001848655,236,"6",0.888450287786284,1
"6784",274,"2","6","10",0.676853823131089,243,"6",0.888450287786284,1
"6785",333,"2","6","11",0.668895845176144,253,"6",0.943194553897495,1
"6787",278,"2","6","11",1.1026056437206,175,"6",0.943194553897495,1
"6789",382,"2","6","10",0.350576726978378,245,"6",0.888450287786284,1
"6790",291,"2","6","11",0.971299007464022,216,"6",0.943194553897495,1
"6791",333,"2","6","10",0.597274043581647,229,"6",0.888450287786284,1
"6793",412,"2","6","10",0.302828859248714,269,"6",0.943194553897495,1
"6794",309,"2","6","10",0.676853823131089,250,"6",0.943194553897495,1
"6795",297,"2","6","10",0.585337076649231,278,"6",0.888450287786284,1
"6797",314,"2","6","11",0.692769779040977,200,"6",0.888450287786284,1
"6798",289,"2","6","10",0.645021911311312,278,"6",0.943194553897495,1
"6799",410,"2","6","10",0.263038969473993,256,"6",0.943194553897495,1
"6800",360,"2","6","10",0.919572150756885,271,"6",0.888450287786284,1
"6801",342,"2","6","10",0.473925385280013,222,"6",0.888450287786284,1
"6802",346,"2","6","11",0.633084944378896,246,"6",0.943194553897495,1
"6803",304,"2","6","11",0.41026156164046,280,"6",0.888450287786284,1
"6804",246,"2","6","10",0.557484153806926,270,"6",0.888450287786284,1
"6805",297,"2","6","11",0.513715275054733,274,"6",0.943194553897495,1
"6806",331,"2","6","10",0.533610219942094,274,"6",0.943194553897495,1
"6807",378,"2","6","10",0.561463142784398,283,"6",0.943194553897495,1
"6808",340,"2","6","11",0.326702793113546,291,"6",0.943194553897495,1
"6809",300,"2","6","11",0.676853823131089,261,"6",0.888450287786284,1
"6810",347,"2","6","10",0.290891892316297,280,"6",0.888450287786284,1
"6811",359,"2","6","10",0.31476582618113,237,"6",0.943194553897495,1
"6812",240,"2","6","10",0.955383051554134,209,"6",0.888450287786284,1
"6813",318,"2","6","10",0.64104292233384,226,"6",0.888450287786284,1
"6814",370,"2","6","11",0.601253032559119,291,"6",0.888450287786284,1
"6815",344,"2","6","11",0.676853823131089,275,"6",0.888450287786284,1
"6816",280,"2","6","11",0.73653865779317,215,"6",0.943194553897495,1
"6817",249,"2","6","10",0.649000900288784,276,"6",0.888450287786284,1
"6818",274,"2","6","10",1.08668968781071,181,"6",0.888450287786284,1
"6819",307,"2","6","10",0.676853823131089,262,"6",0.888450287786284,1
"6822",280,"2","6","11",0.999151930306327,236,"6",0.888450287786284,1
"6823",372,"2","6","11",0.716643712905809,255,"6",0.943194553897495,1
"6824",378,"2","6","11",0.541568197897038,239,"6",0.888450287786284,1
"6825",333,"2","6","10",0.728580679838225,287,"6",0.888450287786284,1
"6826",288,"2","6","10",0.374450660843211,283,"6",0.943194553897495,1
"6828",321,"2","6","10",0.863866305072276,245,"6",0.888450287786284,1
"6830",311,"2","6","11",0.119795366284998,322,"6",0.888450287786284,1
"6831",280,"2","6","10",0.879782260982164,220,"6",0.943194553897495,1
"6833",277,"2","6","11",0.760412591658002,253,"6",0.943194553897495,1
"6834",322,"2","6","10",0.589316065626703,236,"6",0.943194553897495,1
"6835",329,"2","6","10",0.589316065626703,233,"6",0.943194553897495,1
"6836",248,"2","6","10",0.96732001848655,241,"6",0.888450287786284,1
"6837",386,"2","6","11",0.629105955401424,256,"6",0.943194553897495,1
"6838",340,"2","6","10",0.270996947428937,339,"6",0.943194553897495,1
"6840",315,"2","6","10",0.461988418347597,241,"6",0.943194553897495,1
"6842",278,"2","6","11",0.593295054604175,224,"6",0.943194553897495,1
"6843",312,"2","6","11",0.724601690860753,241,"6",0.888450287786284,1
"6844",264,"2","6","10",0.649000900288784,205,"6",0.943194553897495,1
"6846",248,"2","6","10",0.712664723928337,290,"6",0.943194553897495,1
"6847",260,"2","6","10",0.883761249959636,223,"6",0.888450287786284,1
"6849",325,"2","6","11",0.282933914361353,319,"6",0.888450287786284,1
"6850",321,"2","6","11",0.54554718687451,272,"6",0.888450287786284,1
"6851",265,"2","6","11",0.951404062576662,228,"6",0.943194553897495,1
"6852",352,"2","6","10",0.418219539595404,288,"6",0.888450287786284,1
"6853",250,"2","6","11",0.485862352212429,292,"6",0.888450287786284,1
"6855",277,"2","6","11",0.696748768018449,225,"6",0.943194553897495,1
"6856",369,"2","6","10",0.235186046631688,309,"6",0.943194553897495,1
"6857",400,"2","6","11",0.211312112766856,370,"6",0.943194553897495,1
"6859",393,"2","6","10",0.31476582618113,307,"6",0.943194553897495,1
"6860",319,"2","6","11",0.73653865779317,260,"6",0.943194553897495,1
"6861",359,"2","6","11",0.6609378672212,264,"6",0.943194553897495,1
"6862",319,"2","6","11",0.839992371207444,249,"6",0.888450287786284,1
"6863",296,"2","6","11",0.867845294049748,241,"6",0.943194553897495,1
"6865",410,"2","6","10",0.115816377307526,312,"6",0.888450287786284,1
"6867",281,"2","6","11",0.764391580635474,206,"6",0.888450287786284,1
"6868",283,"2","6","11",0.752454613703058,236,"6",0.943194553897495,1
"6869",346,"2","6","11",0.605232021536591,252,"6",0.943194553897495,1
"6870",293,"2","6","10",0.537589208919566,263,"6",0.943194553897495,1
"6871",222,"2","6","11",0.899677205869525,230,"6",0.888450287786284,1
"6872",426,"2","6","11",0.366492682888267,295,"6",0.943194553897495,1
"6873",271,"2","6","10",0.645021911311312,238,"6",0.888450287786284,1
"6874",355,"2","6","11",0.62114797744648,249,"6",0.943194553897495,1
"6875",253,"2","6","11",0.473925385280013,226,"6",0.943194553897495,1
"6877",323,"2","6","11",0.931509117689301,191,"6",0.888450287786284,1
"6878",447,"2","6","10",0.52565224198715,277,"6",0.943194553897495,1
"6879",291,"2","6","11",0.62114797744648,251,"6",0.888450287786284,1
"6880",238,"2","6","11",0.629105955401424,273,"6",0.888450287786284,1
"6882",275,"2","6","10",0.963341029509078,228,"6",0.943194553897495,1
"6883",319,"2","6","11",0.951404062576662,223,"6",0.888450287786284,1
"6884",371,"2","6","10",0.668895845176144,250,"6",0.888450287786284,1
"6887",307,"2","6","11",0.780307536545362,221,"6",0.943194553897495,1
"6889",213,"2","6","10",0.863866305072276,197,"6",0.888450287786284,1
"6890",267,"2","6","11",0.533610219942094,268,"6",0.943194553897495,1
"6891",279,"2","6","11",0.712664723928337,208,"6",0.888450287786284,1
"6893",362,"2","6","11",0.513715275054733,258,"6",0.943194553897495,1
"6894",304,"2","6","11",0.497799319144845,281,"6",0.888450287786284,1
"6896",132,"2","6","11",1.05087878701346,179,"6",0.888450287786284,1
"6897",287,"2","6","11",0.899677205869525,216,"6",0.943194553897495,1
"6898",306,"2","6","10",0.816118437342611,234,"6",0.943194553897495,1
"6899",339,"2","6","10",0.473925385280013,296,"6",0.888450287786284,1
"6901",313,"2","6","11",0.788265514500307,247,"6",0.943194553897495,1
